Date,Close,High,Low,Open,Volume
12/05/15,6689.391113,6842.591107,6683.141121,6842.591107,6139400
13/05/15,6780.391113,6793.19139,6677.941539,6733.291077,6996000
14/05/15,6796.741211,6804.141104,6719.99131,6778.491235,6160600
15/05/15,6827.041016,6842.141094,6798.741247,6813.091327,6320000
18/05/15,6910.84082,6916.090813,6839.290623,6845.840908,6265800
19/05/15,6909.690918,6955.040466,6886.890656,6901.690929,6509500
20/05/15,6944.390625,6966.240693,6933.590835,6933.790542,5362500
21/05/15,6938.740723,6958.140599,6909.740761,6956.190895,5210500
22/05/15,6964.440918,6988.290496,6941.390656,6951.340838,6060700
25/05/15,6911.140625,6956.790466,6907.090826,6953.240666,5300200
26/05/15,6890.59082,6921.290486,6876.190937,6919.490684,5125600
27/05/15,6885.091309,6890.541009,6842.79107,6858.54105,5482400
28/05/15,6867.741211,6904.891066,6828.091359,6895.341273,7466200
29/05/15,6959.84082,6963.940913,6864.840947,6878.490831,10415600
01/06/15,6957.440918,6980.640594,6947.690931,6947.690931,5141500
02/06/15,6799.441406,6966.490995,6792.991219,6966.490995,6048000
03/06/15,6703.441406,6798.390989,6645.841384,6798.390989,14927200
04/06/15,6704.741211,6720.891092,6646.291092,6719.540996,8621300
05/06/15,6700.691406,6754.391043,6683.191429,6693.241221,6374400
08/06/15,6631.291016,6710.241106,6622.34132,6710.241106,5414400
09/06/15,6612.891113,6640.691369,6597.341329,6617.791009,5690100
10/06/15,6691.241211,6710.691381,6617.741307,6617.741307,5892900
11/06/15,6568.491211,6724.3411,6564.441412,6721.841103,6593300
12/06/15,6577.391113,6584.291006,6543.541061,6562.041036,5682500
15/06/15,6600.641113,6634.191362,6558.591365,6584.691427,5214200
16/06/15,6626.991211,6636.291003,6555.141209,6598.241249,5043400
17/06/15,6680.791016,6711.941365,6639.141168,6657.541046,5806400
18/06/15,6746.841309,6753.891104,6697.69147,6698.641176,5660800
19/06/15,6785.091309,6803.790991,6768.091331,6770.341328,5699000
22/06/15,6889.690918,6896.940908,6813.340923,6813.340923,7116100
23/06/15,6912.440918,6930.140601,6877.49077,6909.290532,6254300
24/06/15,6887.791016,6938.241147,6871.641134,6926.891063,6415600
25/06/15,6917.540527,6930.890607,6870.340884,6871.340882,8722700
26/06/15,6908.84082,6924.140604,6873.090868,6913.240717,7474000
29/06/15,6843.941406,6848.9414,6752.741328,6792.891179,6193200
30/06/15,6897.190918,6900.040524,6843.340893,6844.190989,6479300
01/07/15,6972.290527,6987.690897,6908.590905,6908.590905,6327300
02/07/15,6983.34082,7010.190882,6974.340832,6992.540515,6168200
03/07/15,7003.940918,7028.140593,6984.590846,6984.640651,5230900
06/07/15,7043.390625,7048.340814,6922.890784,6922.890784,6123800
07/07/15,7051.040527,7081.940877,7025.190952,7052.640623,6895000
08/07/15,6939.690918,7019.990615,6919.590847,6993.640553,7957500
09/07/15,6915.34082,6973.490645,6910.190925,6947.690875,6201600
10/07/15,6935.540527,6958.290497,6906.590859,6948.890607,5940600
13/07/15,7016.540527,7021.840813,6940.240824,6964.140694,5214100
14/07/15,7020.240723,7042.390596,7001.990747,7030.640611,6219300
15/07/15,7065.640625,7075.24071,7030.840866,7030.840866,5886100
16/07/15,7136.790527,7142.190911,7085.990789,7085.990789,5542300
17/07/15,7148.040527,7166.940893,7132.59084,7154.240715,5760000
20/07/15,7148.490723,7161.490706,7121.14066,7161.490706,5521300
21/07/15,7070.290527,7167.240595,7060.54054,7151.640518,6839200
22/07/15,7149.440918,7154.340814,7051.24085,7058.590938,5866500
23/07/15,7129.34082,7172.690862,7119.990735,7164.390579,5999200
24/07/15,7074.940918,7131.89055,7068.590829,7130.990649,5856300
27/07/15,6955.34082,7055.690784,6950.790533,7055.690784,5792500
28/07/15,6935.640625,6983.690854,6929.99073,6968.140582,6612600
29/07/15,6974.140625,6977.540523,6944.440957,6960.140644,6388100
30/07/15,7019.59082,7046.14059,7006.540545,7008.740737,9767100
31/07/15,7106.190918,7117.190904,7045.690997,7045.690997,8130300
03/08/15,7128.990723,7146.890602,7099.740761,7099.740761,8896300
04/08/15,7136.290527,7154.040504,7074.740803,7150.1909,8361100
05/08/15,7186.240723,7207.94089,7166.740748,7166.740748,9644100
06/08/15,7201.990723,7214.290511,7174.340856,7203.290526,8441200
07/08/15,7183.84082,7212.990685,7174.990734,7200.190897,7242600
10/08/15,7157.540527,7233.740624,7138.340845,7197.290476,6931300
11/08/15,7101.09082,7179.190816,7079.140654,7179.190816,6848600
12/08/15,6986.440918,7086.740589,6979.590829,7086.740589,7657800
13/08/15,6976.59082,7059.140515,6964.840836,7017.840765,7735000
14/08/15,7112.490723,7119.990713,7001.14077,7015.790653,7683800
17/08/15,7098.690918,7125.490688,7048.440984,7125.490688,6741500
18/08/15,7106.390625,7147.940864,7076.490762,7126.340794,6486600
19/08/15,7125.84082,7148.940888,7079.540588,7108.29055,7226000
20/08/15,7016.940918,7130.290377,7010.690926,7111.840695,8655800
21/08/15,6960.990723,6973.890608,6888.990819,6955.890632,7604300
24/08/15,6493.841797,6753.441563,6468.041537,6753.441563,11471100
25/08/15,6569.841309,6601.290974,6352.891404,6567.541019,12477900
26/08/15,6513.341797,6621.291366,6486.991733,6560.141542,8140600
27/08/15,6657.241211,6667.041003,6583.091406,6622.441452,10254000
28/08/15,6694.441406,6772.741108,6666.64115,6738.790957,7494900
31/08/15,6669.341309,6730.040936,6649.641139,6700.091268,7030900
01/09/15,6522.241211,6642.390951,6490.191449,6616.991083,6512500
02/09/15,6475.641602,6577.641471,6464.491714,6577.641471,6579000
03/09/15,6560.041016,6580.741183,6515.441466,6523.441455,6200100
04/09/15,6421.041504,6548.44173,6392.841833,6548.44173,7662000
07/09/15,6323.391602,6458.591619,6316.691903,6444.791345,5414700
08/09/15,6406.991699,6436.091759,6286.69205,6344.841877,6689700
09/09/15,6522.291016,6544.99118,6480.891169,6501.741239,7352500
10/09/15,6504.491699,6525.991672,6403.942023,6447.391674,6065100
11/09/15,6511.541504,6566.241629,6491.641627,6544.691852,6128100
14/09/15,6582.691406,6586.641108,6504.391218,6536.191468,5606200
15/09/15,6543.241211,6595.290946,6523.841335,6583.641059,5164600
16/09/15,6571.591309,6590.141088,6549.191436,6589.691382,4989100
18/09/15,6636.941406,6694.591232,6626.241225,6628.141125,8885300
21/09/15,6647.141113,6654.491201,6586.141194,6586.791095,7446700
22/09/15,6528.541016,6686.591096,6512.791037,6680.290811,7167900
23/09/15,6553.891113,6576.591278,6457.241341,6468.141228,7107000
24/09/15,6573.891113,6592.540991,6529.391173,6553.491238,7994500
28/09/15,6524.241211,6595.341213,6519.341315,6595.341213,5700900
29/09/15,6552.341309,6605.891041,6434.491369,6465.091426,8538000
30/09/15,6646.091309,6651.641106,6585.891193,6613.991253,7059300
01/10/15,6654.491211,6694.091256,6640.791034,6685.641072,6323000
05/10/15,6789.091309,6794.341302,6700.79113,6700.79113,7003400
06/10/15,6818.641113,6835.941384,6778.84136,6835.941384,7896100
07/10/15,6835.791016,6845.191394,6807.591345,6817.641137,9662700
08/10/15,6793.791016,6850.39104,6776.091331,6850.39104,7542800
09/10/15,6829.391113,6869.691354,6795.69145,6840.091295,7679400
12/10/15,6802.291016,6868.391028,6788.891131,6861.391037,7530400
13/10/15,6797.541016,6809.891097,6762.491256,6794.54102,6668100
14/10/15,6786.041016,6810.441375,6780.691413,6782.491216,6813400
15/10/15,6834.041016,6842.391103,6810.741241,6810.741241,7011700
16/10/15,6870.841309,6874.891108,6813.241285,6850.541042,6291000
19/10/15,6907.690918,6911.490718,6875.990765,6891.04055,6268700
20/10/15,6907.09082,6931.790494,6881.740757,6916.940905,7901400
21/10/15,6895.740723,6931.940869,6867.390663,6908.79051,7616000
23/10/15,6913.040527,6951.99067,6904.840831,6944.090779,6368900
26/10/15,6882.591309,6943.540938,6875.641122,6943.540938,5706200
27/10/15,6870.341309,6874.391108,6855.591327,6862.99122,5979000
28/10/15,6828.141113,6859.591268,6798.141152,6843.540996,6820000
29/10/15,6784.841309,6833.091246,6777.641123,6833.091246,8774500
30/10/15,6750.941406,6815.790931,6733.841331,6796.040957,7687100
02/11/15,6740.891113,6747.641104,6695.391173,6747.391105,6509200
03/11/15,6755.141113,6781.591274,6733.491239,6771.941384,6163600
04/11/15,6741.191406,6796.341237,6733.541026,6790.091245,5713300
05/11/15,6661.691406,6734.790919,6654.091319,6734.790919,5866200
06/11/15,6650.091309,6692.991154,6629.141141,6663.391096,6444300
09/11/15,6641.391113,6657.391092,6500.941592,6516.191572,6812100
10/11/15,6536.441406,6624.691288,6528.941416,6617.991101,6530800
13/11/15,6526.591309,6540.491192,6500.741246,6540.241193,5741500
16/11/15,6551.441406,6573.491181,6487.441492,6506.591369,6215600
17/11/15,6580.791016,6595.290996,6547.69145,6586.391106,6680300
18/11/15,6507.541504,6591.59169,6502.641608,6574.791418,7519000
19/11/15,6594.541016,6601.891103,6537.591384,6551.341366,5809500
20/11/15,6615.641113,6649.741166,6586.691445,6598.991233,6818100
23/11/15,6615.491211,6639.391082,6599.441428,6630.290996,5018100
24/11/15,6609.091309,6636.241175,6601.99122,6610.141112,6413000
26/11/15,6644.891113,6653.941394,6618.491246,6618.491246,9417500
27/11/15,6686.891113,6696.841296,6646.441459,6667.891138,7918700
30/11/15,6686.091309,6706.841281,6679.441415,6686.541015,10666800
01/12/15,6712.491211,6721.141102,6694.69143,6707.541022,7819500
02/12/15,6699.791016,6731.341267,6680.591334,6731.341267,6682100
03/12/15,6649.491211,6685.790968,6641.541026,6679.991171,7594100
04/12/15,6584.891113,6618.091264,6581.891117,6612.790978,8030900
07/12/15,6576.841309,6622.49115,6565.991225,6615.24116,6058300
08/12/15,6515.141602,6582.891515,6504.59181,6556.591744,6563500
09/12/15,6425.341797,6511.941783,6420.9419,6509.99159,6700100
10/12/15,6484.241699,6488.441889,6420.841878,6451.691936,6839200
11/12/15,6425.441895,6499.291409,6399.941927,6499.291409,6630400
14/12/15,6457.591797,6467.191882,6386.441986,6389.691982,5772400
15/12/15,6501.741699,6504.291501,6446.841867,6467.091841,5042900
16/12/15,6535.441406,6562.741174,6518.191429,6524.891127,6257300
17/12/15,6621.741211,6626.591302,6538.191517,6565.591383,7147900
18/12/15,6570.791016,6620.841242,6565.541023,6611.341254,7067000
21/12/15,6628.041016,6630.691403,6561.991299,6563.641199,5632400
22/12/15,6595.841309,6644.79095,6590.791022,6629.741166,6242500
23/12/15,6652.741211,6656.441401,6630.291045,6630.291045,5296500
24/12/15,6656.741211,6672.591288,6637.391139,6672.591288,5637500
28/12/15,6700.691406,6707.241202,6663.441455,6663.441455,5374100
29/12/15,6705.241211,6717.241195,6685.441432,6707.64111,6197700
30/12/15,6685.441406,6718.290972,6680.991217,6715.790976,5830100
31/12/15,6724.741211,6727.741207,6687.441455,6690.641158,8227300
01/01/16,6753.641113,6758.541009,6707.441466,6723.091348,5602700
04/01/16,6630.791016,6748.390957,6622.491222,6729.49108,8176100
05/01/16,6639.491211,6664.091276,6614.941439,6659.841282,8658900
06/01/16,6607.641113,6660.290946,6593.041035,6645.040966,8134600
07/01/16,6446.841797,6550.391468,6437.891613,6550.391468,7944500
08/01/16,6490.841797,6512.341769,6466.691925,6483.941903,6822800
11/01/16,6451.841797,6485.041461,6395.641674,6433.991722,7318900
12/01/16,6405.441895,6471.091712,6391.791522,6470.991614,7080600
13/01/16,6415.941895,6466.991633,6294.291661,6445.641563,10314700
14/01/16,6378.191895,6433.941822,6304.091893,6334.79156,7940100
15/01/16,6262.391602,6403.041317,6257.241706,6400.891418,7842400
18/01/16,6149.141602,6273.191727,6139.691907,6247.191762,8675000
19/01/16,6225.191895,6243.091773,6156.041596,6172.441965,7314500
20/01/16,6115.742188,6163.192322,6055.292069,6163.192322,7942600
21/01/16,6092.041992,6196.291858,6067.292024,6171.192281,8055600
22/01/16,6216.691895,6222.741691,6137.442,6157.691973,7035800
25/01/16,6234.441895,6275.491645,6226.391612,6259.79147,5566000
27/01/16,6242.391602,6271.691856,6221.491727,6263.241671,6198400
28/01/16,6229.991699,6261.841754,6224.791511,6235.041497,8969400
29/01/16,6339.441895,6346.191886,6228.04165,6228.04165,8255800
01/02/16,6341.591797,6374.541461,6330.791518,6367.341763,6249600
02/02/16,6252.191895,6359.14146,6235.141624,6351.591665,7581600
03/02/16,6166.191895,6209.941836,6159.241709,6198.54146,9101300
04/02/16,6186.241699,6236.841729,6154.041547,6213.241663,7527400
05/02/16,6270.491699,6280.141589,6191.291609,6201.441986,6949400
08/02/16,6209.791504,6302.191771,6195.591816,6277.741608,6260200
09/02/16,6125.592285,6154.791955,6112.092302,6145.992161,6264400
10/02/16,6051.942383,6102.692317,6022.192421,6100.791929,8627100
11/02/16,5843.192383,6042.391824,5831.092301,6042.391824,10239300
12/02/16,5833.39209,5878.791931,5722.79214,5878.791931,11782800
15/02/16,5999.041992,6013.541973,5903.792116,5903.792116,8640800
16/02/16,5889.092285,6028.041808,5882.842293,6028.041808,7152300
17/02/16,5930.14209,5940.942369,5801.042162,5897.892132,8214800
18/02/16,5988.791992,6016.791956,5937.44245,5986.842288,6836200
19/02/16,6000.39209,6009.041981,5955.492246,5973.34232,5785700
22/02/16,6024.14209,6034.642076,6000.292023,6007.142112,4788800
23/02/16,5930.89209,6031.592153,5923.742197,6031.592153,5900100
24/02/16,5859.742188,5911.942313,5853.342294,5906.492125,6362700
25/02/16,5816.492188,5871.492114,5810.642098,5871.492114,9076500
26/02/16,5852.89209,5878.892055,5818.492233,5870.541969,6030500
29/02/16,5829.942383,5897.942292,5716.992339,5869.842232,11006500
01/03/16,6020.041992,6027.442373,5866.642289,5866.642289,7799900
02/03/16,6137.14209,6151.041974,6094.042047,6095.292045,9582600
03/03/16,6218.391602,6222.991693,6162.341872,6183.891648,8486400
04/03/16,6239.341797,6249.841783,6200.441946,6242.591793,8877500
08/03/16,6243.641602,6278.391555,6209.241745,6242.391603,9350600
09/03/16,6275.091797,6279.491693,6193.442003,6208.191983,7979800
10/03/16,6242.941895,6289.091736,6217.541538,6289.091736,7043000
11/03/16,6258.441895,6287.891563,6223.191941,6242.591818,6695600
14/03/16,6282.691895,6317.491653,6263.04153,6287.291498,5900300
15/03/16,6222.641602,6282.691814,6214.691905,6282.691814,6132300
16/03/16,6238.441895,6244.491691,6166.94199,6221.09182,6675900
17/03/16,6255.741699,6307.791435,6233.891631,6287.041462,7647100
18/03/16,6322.641602,6325.891597,6254.941983,6272.991764,7805000
21/03/16,6406.691895,6411.791497,6336.691985,6336.691985,6350800
22/03/16,6418.291504,6426.291494,6363.441965,6406.791519,7135800
23/03/16,6423.691895,6429.991691,6389.491743,6421.191898,6363600
28/03/16,6334.691895,6441.191755,6318.591818,6440.99156,6877100
29/03/16,6322.991699,6359.291456,6302.041531,6329.191886,6644200
30/03/16,6436.691895,6440.791499,6366.041595,6366.041595,7661400
31/03/16,6452.141602,6468.041483,6420.191936,6437.091816,11220800
01/04/16,6445.491699,6462.591775,6409.79155,6438.391611,8186100
04/04/16,6479.591797,6482.491696,6439.641653,6465.941912,6218800
05/04/16,6358.341797,6462.891465,6350.191905,6462.891465,7370700
06/04/16,6377.991699,6383.241692,6352.091831,6381.941889,6660700
07/04/16,6329.791504,6391.741618,6322.141612,6391.741618,7644600
08/04/16,6346.641602,6351.691888,6316.141641,6327.091822,5857000
11/04/16,6430.591797,6434.741694,6324.591934,6363.54159,6382700
12/04/16,6470.091797,6475.491692,6432.091846,6433.691941,6206900
13/04/16,6575.341309,6587.041,6524.491279,6524.641181,7855800
18/04/16,6635.041016,6638.591304,6568.891201,6610.891145,6872600
20/04/16,6643.291016,6669.790981,6615.39115,6663.241185,8872600
21/04/16,6634.291016,6694.941326,6615.091334,6675.391059,7864400
22/04/16,6627.941406,6646.091285,6610.041039,6621.841317,6644700
25/04/16,6593.441406,6635.391057,6573.891139,6626.991166,6015800
26/04/16,6669.491211,6676.3413,6570.591439,6577.191528,7097100
27/04/16,6684.291016,6695.241197,6659.891145,6660.441438,7342000
28/04/16,6583.141113,6695.191257,6575.441417,6679.991082,10518000
29/04/16,6588.541016,6616.841271,6533.841382,6583.541022,8919600
02/05/16,6580.141113,6587.041006,6548.941448,6569.54103,7248600
03/05/16,6533.541016,6642.841162,6527.841316,6597.141028,7533000
04/05/16,6484.341797,6529.09174,6477.89161,6515.641561,7410500
05/05/16,6500.041504,6532.541462,6479.591823,6503.141598,6778300
06/05/16,6504.541504,6508.541499,6463.691947,6488.441915,6342000
09/05/16,6603.241211,6608.091302,6525.541119,6525.541119,5953000
10/05/16,6617.241211,6626.091297,6586.09135,6610.391122,6000600
11/05/16,6592.991211,6625.341265,6533.591388,6549.641171,8265100
12/05/16,6640.891113,6646.041009,6603.291065,6611.891152,6142700
13/05/16,6582.291016,6634.941336,6566.691427,6628.441345,7177800
16/05/16,6608.241211,6616.691395,6548.941485,6595.541033,6448100
17/05/16,6629.691406,6666.59126,6622.49122,6637.9912,6842600
18/05/16,6621.541016,6629.141103,6577.041075,6600.091337,6417900
19/05/16,6546.491211,6626.241104,6537.391125,6626.241104,7165900
20/05/16,6513.091797,6567.391532,6503.841809,6555.641547,5851100
23/05/16,6495.241699,6560.54142,6490.991705,6560.54142,5935700
24/05/16,6498.591797,6506.991688,6472.34183,6502.641596,6364600
25/05/16,6626.841309,6631.1914,6547.341414,6547.341414,6682300
26/05/16,6725.191406,6732.441397,6636.841424,6655.291107,10028200
27/05/16,6796.991211,6801.791009,6739.191481,6739.191481,8525200
30/05/16,6820.291016,6835.641094,6795.291048,6811.141125,7334800
31/05/16,6803.991211,6842.641063,6782.491239,6842.641063,13049600
01/06/16,6815.441406,6850.441361,6811.091314,6819.991205,7633100
02/06/16,6849.191406,6856.191397,6795.391182,6802.841368,6377700
03/06/16,6844.741211,6885.691354,6839.591315,6871.841274,8928500
06/06/16,6832.291016,6858.091275,6822.091322,6853.341282,5678300
07/06/16,6884.141113,6903.641088,6848.391159,6859.191438,7381900
08/06/16,6901.790527,6906.790521,6883.440943,6899.040531,7627900
09/06/16,6857.741211,6908.290951,6843.541034,6908.290951,8089800
10/06/16,6832.041016,6907.290919,6828.491216,6846.040998,9118100
13/06/16,6785.141113,6791.491203,6745.691457,6778.24122,8535800
14/06/16,6793.841309,6804.591295,6762.491251,6804.591295,9718300
15/06/16,6865.041016,6870.341302,6810.891183,6819.141172,8503900
16/06/16,6819.841309,6851.040975,6767.841376,6851.040975,9157900
17/06/16,6842.341309,6864.991182,6815.491245,6851.2412,9591800
20/06/16,6891.290527,6894.440914,6791.14076,6798.191043,8202800
21/06/16,6886.141113,6906.641087,6873.541032,6906.641087,7385600
22/06/16,6870.991211,6902.691366,6839.791056,6885.891094,7202300
23/06/16,6910.540527,6919.840808,6852.290606,6871.790579,6481900
24/06/16,6775.541016,6780.491205,6630.541204,6722.24128,11844300
27/06/16,6803.691406,6820.391092,6743.691484,6743.691484,7565700
28/06/16,6837.741211,6850.391097,6811.491245,6811.491245,7118400
29/06/16,6907.09082,6912.94091,6872.090867,6874.340864,8461800
30/06/16,6980.790527,6990.49071,6944.440966,6951.840859,13152300
01/07/16,7027.84082,7043.440897,7003.890657,7003.890657,9061800
04/07/16,7071.84082,7092.090794,7066.740729,7067.040534,8999700
05/07/16,7050.990723,7078.440882,7035.190939,7078.440882,14009300
07/07/16,7050.09082,7071.740694,7039.690932,7058.840809,10781200
08/07/16,7039.390625,7062.240693,7008.040569,7062.240693,8182300
11/07/16,7151.34082,7156.740716,7110.390678,7111.640677,8178700
12/07/16,7192.240723,7195.090817,7158.190962,7179.490739,11265800
13/07/16,7176.990723,7213.090774,7161.040548,7208.890584,11991900
14/07/16,7215.34082,7218.240719,7169.640684,7178.390673,9146400
15/07/16,7194.390625,7245.040462,7181.490739,7223.590783,9387400
18/07/16,7162.240723,7231.990632,7154.540537,7214.29046,9121400
19/07/16,7178.190918,7186.190908,7134.540584,7169.240734,8868200
20/07/16,7221.290527,7222.740721,7173.990783,7173.990783,7823700
21/07/16,7186.690918,7243.690844,7182.64063,7241.840749,10275500
22/07/16,7227.440918,7230.090817,7173.890694,7196.990762,8654300
25/07/16,7305.590332,7307.590329,7222.54015,7222.54015,8877900
26/07/16,7269.990234,7320.789971,7259.89015,7309.09028,10622300
27/07/16,7297.890137,7328.140096,7257.990288,7282.490255,9667100
28/07/16,7338.640137,7343.790032,7309.940468,7315.69046,12523400
29/07/16,7329.990234,7357.440393,7324.390144,7344.490215,8858700
01/08/16,7335.040039,7394.990155,7292.340389,7350.240214,9234400
02/08/16,7310.890137,7372.34025,7306.74024,7346.14009,8583500
03/08/16,7232.790527,7321.540414,7220.640641,7321.540414,7810000
04/08/16,7248.540527,7281.690876,7215.390667,7281.690876,7420400
05/08/16,7364.040039,7368.190424,7289.540138,7289.540138,8019800
08/08/16,7398.240234,7406.390126,7376.440458,7391.290048,7092300
09/08/16,7368.44043,7411.890079,7337.840373,7411.890079,8785700
10/08/16,7276.990234,7377.590197,7270.090341,7377.590197,8049500
11/08/16,7289.490234,7297.590321,7237.890206,7277.640153,7924800
12/08/16,7347.44043,7357.290026,7300.990296,7300.990296,7851000
16/08/16,7339.240234,7362.840301,7305.440475,7350.590317,8183000
17/08/16,7343.69043,7368.240202,7322.84036,7341.240238,7816800
18/08/16,7390.19043,7398.640126,7364.64017,7364.64017,7607700
19/08/16,7397.790039,7413.290019,7378.940455,7408.140123,7944900
22/08/16,7363.790039,7413.990168,7354.14015,7400.590283,6419700
23/08/16,7359.740234,7369.540026,7320.890188,7363.840327,7264100
24/08/16,7386.040039,7393.340322,7364.090361,7372.940447,6431900
25/08/16,7343.490234,7416.039943,7337.190438,7404.090251,10606900
26/08/16,7334.790039,7374.289986,7317.890159,7363.290001,7496500
29/08/16,7360.990234,7367.840323,7308.090402,7344.590354,6287600
30/08/16,7461.94043,7465.540034,7392.990325,7392.990325,7049100
31/08/16,7490.640137,7520.440391,7473.890159,7473.890159,11638200
01/09/16,7474.290039,7512.289989,7463.590346,7498.240203,9358500
02/09/16,7504.590332,7513.890125,7474.740273,7491.490251,7136100
06/09/16,7614.990234,7619.940423,7540.790134,7540.790134,7258100
07/09/16,7607.19043,7638.539999,7599.840341,7638.140097,12060900
08/09/16,7642.689941,7647.48974,7598.190001,7610.539594,10748000
09/09/16,7575.540039,7634.490158,7567.590342,7634.490158,10210700
12/09/16,7420.490234,7469.49017,7410.090346,7459.690378,8927300
14/09/16,7455.290039,7462.740225,7409.840392,7423.390179,8777400
15/09/16,7462.69043,7475.340315,7435.190466,7470.990224,7952900
16/09/16,7487.19043,7553.789952,7461.440463,7499.090317,11264500
19/09/16,7513.790039,7525.890121,7486.040075,7500.09035,7099400
20/09/16,7490.290039,7523.840288,7478.090348,7522.890094,6870400
21/09/16,7491.69043,7534.090277,7478.440447,7504.64012,6458500
22/09/16,7572.990234,7588.290019,7540.940471,7570.39014,7519700
23/09/16,7554.890137,7592.440381,7547.140147,7587.690387,7670100
26/09/16,7479.740234,7541.140057,7472.140147,7540.94035,6491900
27/09/16,7469.94043,7520.490168,7455.990253,7503.490191,6489300
28/09/16,7514.94043,7529.690411,7472.040095,7478.240282,7913200
29/09/16,7336.840332,7561.989935,7303.940473,7555.690138,15989800
30/09/16,7394.840332,7409.140118,7308.840446,7326.590422,8773200
03/10/16,7532.240234,7534.990231,7429.490368,7443.140252,7530100
04/10/16,7567.69043,7576.090321,7533.040084,7560.590341,8056400
05/10/16,7565.490234,7600.539994,7542.640166,7599.390093,8278300
06/10/16,7537.240234,7605.640048,7509.74027,7588.840265,8274000
07/10/16,7527.19043,7557.890097,7496.840371,7552.390104,7413600
10/10/16,7532.69043,7567.440385,7527.940436,7559.4902,5430200
13/10/16,7418.340332,7514.340206,7377.190484,7508.289921,8357000
14/10/16,7439.840332,7453.040022,7403.990281,7437.890139,6667000
17/10/16,7384.490234,7465.440323,7371.340349,7464.140031,7913700
18/10/16,7512.290039,7517.290033,7415.99036,7416.140262,7484000
19/10/16,7507.69043,7534.290004,7486.09036,7533.640103,7601900
20/10/16,7538.790039,7565.4902,7526.49025,7539.340331,7679300
21/10/16,7541.69043,7550.090321,7505.140184,7549.990224,7509200
24/10/16,7551.540039,7575.440399,7535.340353,7558.990225,6963000
25/10/16,7541.490234,7561.240209,7512.490272,7561.040014,7258400
26/10/16,7476.740234,7519.289983,7459.290062,7519.289983,8426400
27/10/16,7452.140137,7467.790019,7407.090391,7467.140117,10091700
28/10/16,7494.090332,7502.190419,7439.340403,7464.540078,7478500
01/11/16,7502.19043,7539.090284,7491.790053,7525.240204,7020800
02/11/16,7391.390137,7433.539983,7383.29005,7433.539983,6696000
03/11/16,7344.090332,7419.990133,7335.740245,7382.740183,7015100
04/11/16,7274.090332,7359.890022,7245.490273,7359.690315,8254800
07/11/16,7330.94043,7366.940382,7317.840349,7360.740195,6039700
08/11/16,7366.040039,7377.590317,7314.240303,7366.340332,5935800
09/11/16,7247.440918,7276.690881,6829.791062,6924.941331,13735500
10/11/16,7342.290039,7408.789951,7329.890153,7358.040018,10348700
11/11/16,7126.490723,7284.740517,7112.540546,7280.440718,9721600
15/11/16,6916.440918,7122.190642,6902.890643,7120.890351,11531000
16/11/16,6928.09082,7014.240607,6897.740763,7001.990624,8909500
17/11/16,6903.440918,6966.490638,6884.840845,6928.440884,6672200
18/11/16,6908.490723,6943.54048,6873.040575,6920.540511,6621900
21/11/16,6761.541016,6934.341084,6751.141127,6934.341084,7902000
22/11/16,6835.291016,6850.391094,6764.241302,6811.741241,7464700
23/11/16,6882.641113,6890.141104,6817.341392,6881.191408,6736800
24/11/16,6837.491211,6879.290962,6820.141136,6863.241178,9320600
25/11/16,6960.740723,6966.44091,6849.740871,6873.890741,7038500
28/11/16,6983.390625,7000.940895,6929.19099,6939.99078,6779000
29/11/16,7003.59082,7048.690858,6991.540543,6993.490736,6702700
30/11/16,7079.390625,7085.790519,7009.640716,7030.240787,10781400
01/12/16,7040.240723,7103.790444,7034.640632,7099.590742,6756300
02/12/16,6947.290527,7008.640543,6934.840837,7005.490645,6547700
05/12/16,6984.240723,6993.590808,6929.440991,6951.79057,5441500
06/12/16,7001.59082,7030.340782,6994.040537,7007.140618,5324200
07/12/16,6971.190918,7037.740634,6948.940948,7026.590747,6697200
08/12/16,7089.240723,7094.190911,7014.74082,7015.790623,6022700
09/12/16,7101.140625,7112.240708,7085.190939,7111.740709,6243400
12/12/16,7023.190918,7083.090741,7009.240741,7083.090741,4887500
13/12/16,7045.34082,7050.190912,7007.640675,7040.490729,6103400
14/12/16,7004.640625,7053.89056,6999.190925,7053.89056,5698900
15/12/16,6989.240723,7047.340743,6953.090868,6957.44096,6120500
16/12/16,6976.490723,7009.540483,6965.590835,7009.390581,6083800
19/12/16,6943.34082,6973.490682,6936.540536,6973.040488,4701000
20/12/16,6908.09082,6960.09075,6892.790548,6948.89057,5560700
21/12/16,6895.990723,6933.840769,6889.690926,6929.740677,5443900
22/12/16,6816.341309,6883.891026,6806.091322,6883.391027,5093000
23/12/16,6814.891113,6850.891067,6779.191452,6814.041017,5544300
26/12/16,6724.441406,6801.790915,6720.241216,6800.191307,4999400
27/12/16,6831.991211,6840.841297,6711.641268,6730.891243,5688100
28/12/16,6847.391113,6901.991141,6839.891123,6849.441404,5655700
29/12/16,6915.440918,6920.890618,6839.790629,6846.790619,8649800
30/12/16,6982.790527,6993.390611,6928.840892,6931.840888,6361900
02/01/17,7002.490723,7014.14061,6955.44098,7007.390619,6022500
03/01/17,7028.740723,7047.990697,6988.990775,7018.990736,6274000
04/01/17,7030.740723,7058.590784,7024.190927,7042.240707,8000400
05/01/17,7106.890625,7112.590813,7061.790586,7063.140682,8271200
06/01/17,7083.09082,7140.240648,7073.490735,7119.04048,7023500
